,index,0,1,2,3,4,5,6,7
1097,1097,          0.00,       2817.63,       2817.63,       2008.79,        808.84,          0.00,          0.00,       2317.63
1098,1098,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3200.00,          0.00
1099,1099,          0.00,       3247.03,       3247.03,       3247.03,          0.00,          0.00,          0.00,         47.03
1100,1100,          0.00,       2332.04,       2332.04,       2332.04,          0.00,          0.00,          0.00,       1832.04
1101,1101,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1102,1102,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1103,1103,        522.67,          0.00,        522.67,        522.67,          0.00,          0.00,       2300.00,          0.00
1104,1104,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        300.00,          0.00
1105,1105,          0.00,        226.94,        226.94,        226.94,          0.00,          0.00,        173.06,          0.00
1106,1106,          0.00,       8283.11,       8283.11,       8283.11,          0.00,          0.00,          0.00,       2283.11
1107,1107,          0.00,      85646.35,      85646.35,      85646.35,          0.00,          0.00,          0.00,      10646.35
1108,1108,          0.00,       5843.76,       5843.76,       5843.76,          0.00,          0.00,          0.00,       1343.76
1109,1109,          0.00,      16875.70,      16875.70,      16875.70,          0.00,          0.00,       8124.30,          0.00
1110,1110,          0.00,        448.48,        448.48,        448.48,          0.00,          0.00,        551.52,          0.00
1111,1111,          0.00,        875.74,        875.74,        875.74,          0.00,          0.00,          0.00,        175.74
1112,1112,          0.00,         34.44,         34.44,         34.44,          0.00,          0.00,         65.56,          0.00
1113,1113,          0.00,       4920.93,       4920.93,       4920.93,          0.00,          0.00,       5079.07,          0.00
1114,1114,          0.00,       7086.90,       7086.90,       7086.90,          0.00,          0.00,          0.00,        586.90
1115,1115,          0.00,       3103.61,       3103.61,       3103.61,          0.00,          0.00,          0.00,        503.61
1116,1116,          0.00,        423.00,        423.00,        423.00,          0.00,          0.00,          0.00,         23.00
1117,1117,          0.00,        972.72,        972.72,        972.72,          0.00,          0.00,          0.00,        872.72
1118,1118,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
1119,1119,          0.00,         31.05,         31.05,         31.05,          0.00,          0.00,          0.00,         31.05
1120,1120,          0.00,        130.15,        130.15,        130.15,          0.00,          0.00,          0.00,         30.15
1121,1121,          0.00,      16038.00,      16038.00,      16038.00,          0.00,          0.00,          0.00,         38.00
1122,1122,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
1123,1123,          0.00,       2055.00,       2055.00,       2055.00,          0.00,          0.00,          0.00,       1855.00
1124,1124,          0.00,      50171.82,      50171.82,      26311.17,      23860.65,          0.00,      16828.18,          0.00
1125,1125,          0.00,        948.00,        948.00,        948.00,          0.00,          0.00,       1552.00,          0.00
1126,1126,          0.00,      21915.00,      21915.00,      21915.00,          0.00,          0.00,          0.00,        315.00
1127,1127,          0.00,       1419.40,       1419.40,       1419.40,          0.00,          0.00,       3580.60,          0.00
1128,1128,          0.00,        346.66,        346.66,        346.66,          0.00,          0.00,          0.00,         46.66
1129,1129,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
1130,1130,          0.00,        192.20,        192.20,        192.20,          0.00,          0.00,          7.80,          0.00
1131,1131,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      11000.00,          0.00
1132,1132,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      20000.00,          0.00
1133,1133,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1134,1134,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
1135,1135,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1136,1136,          0.00,      18392.65,      18392.65,      18392.65,          0.00,          0.00,          7.35,          0.00
1137,1137,        336.40,       1455.34,       1791.74,       1791.74,          0.00,          0.00,          0.00,       1255.34
1138,1138,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1139,1139,        400.00,       1379.00,       1779.00,       1779.00,          0.00,          0.00,          0.00,        579.00
1140,1140,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1141,1141,        647.43,       5801.01,       6448.44,       6448.44,          0.00,          0.00,          0.00,       1101.01
1142,1142,        228.00,       1314.45,       1542.45,       1165.11,        377.34,          0.00,          0.00,        414.45
1143,1143,          0.00,       2973.89,       2973.89,       2973.89,          0.00,          0.00,       2026.11,          0.00
1144,1144,          0.00,        559.18,        559.18,        559.18,          0.00,          0.00,        240.82,          0.00
1145,1145,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
1146,1146,          0.00,         69.19,         69.19,         69.19,          0.00,          0.00,         30.81,          0.00
1147,1147,          0.00,       1100.00,       1100.00,       1012.00,         88.00,          0.00,          0.00,        600.00
1148,1148,          0.00,     532332.02,     532332.02,     532332.02,          0.00,          0.00,      67667.98,          0.00
1149,1149,          0.00,       6928.90,       6928.90,       6928.90,          0.00,          0.00,          0.00,        628.90
